,MW,SLogP,nHBDon,nHBAcc,TopoPSA,nRot,naRing,QED
780,459.1991910400008,3.546020000000003,0,4,69.31,6,2,0.6630076773515715
781,697.1544479760008,6.560600000000007,1,5,92.28999999999999,9,3,0.20247820039199266
782,783.182474292001,7.040200000000007,0,5,95.60999999999999,7,3,0.18977193617179805
783,643.1638697880009,5.584300000000006,1,5,92.28999999999999,7,2,0.3147234508623899
784,513.1055962720006,4.544400000000004,0,4,69.31,6,2,0.5680858121932241
785,667.1638697880007,6.750220000000006,1,4,100.13000000000001,6,2,0.2720593359024283
786,663.0995552800007,4.657400000000004,0,6,114.57999999999998,6,2,0.32984846447986543
787,499.1552755400006,3.5294000000000025,0,4,69.31,7,2,0.5473210955266609
788,492.09442696000065,5.2298000000000044,1,4,100.31,8,3,0.46632874967114113
789,423.0905175880005,5.588000000000003,1,4,50.94,4,4,0.43489600666466305
790,571.1651715280008,4.3880000000000035,2,5,120.36,6,2,0.39317087056796796
791,587.1201131560006,5.710500000000006,1,5,92.28999999999999,6,3,0.37387014146252273
792,416.01307579200034,5.961900000000002,1,4,64.35,4,4,0.4450218195412877
793,765.191896104001,6.593500000000007,1,5,104.4,8,3,0.2064004702634461
794,493.20689860000095,3.510500000000002,1,5,103.54999999999998,10,2,0.5473639603189981
795,637.1533051040008,6.556100000000006,0,4,79.9,6,2,0.266053525655193
796,837.2494109800012,8.514700000000005,1,6,113.63,8,3,0.1803719013034803
797,478.07877689600065,4.505700000000003,1,4,114.29999999999998,7,3,0.5398932280799285
798,660.1198761240007,3.711000000000003,1,6,128.82,6,2,0.3738890847907753
799,764.196647136001,7.190700000000007,0,5,92.37,8,3,0.17932079366643233
800,734.200903316001,5.6262400000000055,0,7,121.63999999999999,7,3,0.2287447266295179
801,792.1664096280009,5.809500000000006,2,6,133.5,7,3,0.17701258631868577
802,611.0671122800005,4.901700000000004,1,5,108.50999999999999,6,3,0.4007765235048123
803,444.2195118840009,2.738100000000001,0,5,82.2,8,2,0.6259667725130154
804,651.0795687840007,4.933500000000005,0,5,105.35,5,2,0.3381716664348413
805,491.20541929200084,3.5603000000000025,0,4,69.31,8,2,0.5667113779068653
806,751.212631548001,7.161500000000007,0,5,78.53999999999999,8,3,0.1806820010297512
807,637.1333186080006,7.201500000000006,0,4,54.99,9,3,0.14154490390281046
808,597.1020184800005,6.303100000000004,1,4,63.78000000000001,7,3,0.25666534503247684
809,655.1074977840007,5.534400000000004,1,5,92.28999999999999,8,3,0.2549935458245084
810,507.2225486640009,3.9006000000000034,1,5,103.54999999999998,10,2,0.5270882773472518
811,606.1257229120006,6.937900000000005,1,6,73.06,6,5,0.2121314881274778
812,661.1202907240007,5.620000000000005,0,5,105.35,6,2,0.29649700328413575
813,705.1606762280009,7.567500000000006,1,4,100.13000000000001,7,2,0.3004777266918183
814,765.191896104001,5.881900000000006,1,6,118.38999999999999,8,3,0.22682829501952714
815,561.0680678920006,7.453900000000005,1,5,100.73,7,5,0.2230233008993554
816,700.1190655120006,6.881780000000005,0,7,104.55999999999999,8,4,0.1461456451513652
817,696.1704323880009,7.523600000000006,1,4,84.09,7,3,0.20497943300895854
818,708.1704323880009,6.541700000000006,1,5,84.09,8,3,0.21268438066122475
819,735.2464565400011,7.925100000000008,1,5,109.36,9,2,0.20759065634473503
820,555.1228803360007,6.433380000000005,1,7,87.19999999999999,6,5,0.25937251437970293
821,626.1485540720007,5.3083000000000045,1,4,105.91999999999999,6,2,0.3474897811031545
822,481.1646973520007,3.5158000000000023,0,4,69.31,6,2,0.6337165071536495
823,499.1552755400006,3.5294000000000025,0,4,69.31,7,2,0.5473210955266609
825,518.1276313680007,6.417600000000005,1,6,63.41,6,5,0.28070945992789037
826,750.151366280001,6.069800000000007,0,6,108.5,7,3,0.16531491712817237
827,388.18206375600073,2.855500000000001,1,4,69.23,8,2,0.7554126371154484
828,563.1165256720005,6.690200000000005,0,3,45.760000000000005,6,3,0.2478647412386906
829,769.1668242280009,6.438700000000006,0,5,95.60999999999999,7,3,0.20424564318058339
830,679.1638697880009,7.811500000000007,0,5,81.28999999999999,7,3,0.23845581505164537
832,518.0712593640005,6.362380000000004,1,6,83.96,5,5,0.292164075609531
833,702.1234821960007,7.250900000000006,0,5,84.95,8,4,0.1429499649177813
834,733.1656813560008,7.371080000000006,0,5,99.09,7,3,0.1870147481306985
835,633.1920549720008,4.282900000000004,1,5,106.60999999999999,5,3,0.3343563291687265
836,778.2122972000011,7.580800000000008,0,5,92.37,9,3,0.16539789570774047
837,593.1019382280004,5.049300000000005,0,5,88.61,6,3,0.2954672623000525
838,815.174531788001,6.539200000000006,1,6,129.85,9,3,0.1941731373042507
839,756.1765001360008,8.173780000000006,0,6,147.85000000000002,8,3,0.09877588789438321
840,597.1220049760007,5.775900000000005,0,4,79.9,5,2,0.32406700295958907
841,657.1431343440007,5.330920000000004,2,5,120.36,6,2,0.3211313861989111
842,411.19804816800075,4.024480000000003,0,4,72.78999999999999,8,2,0.6579588252173326
844,637.1732916000009,6.330900000000006,1,4,100.13000000000001,7,2,0.3586050432612521
845,557.1106913440005,5.057800000000006,1,5,92.28999999999999,5,2,0.41079730781812873
846,473.21484110400087,3.854440000000003,0,4,69.31,6,2,0.63943961652252
847,642.1434686920007,4.701900000000005,1,5,101.16000000000001,6,2,0.36460358757303896
848,766.175911692001,7.368500000000006,2,5,121.38999999999999,9,3,0.17393123643867864
849,748.1853335040009,7.101420000000005,1,5,112.60000000000001,8,3,0.1948853687209976
850,422.16641369200073,4.299400000000003,1,3,88.85,8,3,0.5876576587619381
851,681.1795198520009,7.1623200000000065,1,4,100.13000000000001,8,2,0.18148678796494816
852,457.2399129800009,3.937300000000003,1,4,92.09,9,2,0.6182174173013744
853,722.1496969440009,6.020400000000006,0,5,92.37,8,3,0.21001634329958074
854,637.1732916000009,6.330900000000006,1,4,100.13000000000001,7,2,0.3586050432612521
855,615.1325696600007,4.805700000000005,1,5,92.29,6,2,0.3730116516102646
856,639.1525561560009,5.777100000000005,1,5,109.36,7,2,0.38610189364309555
857,519.1116469560006,6.7503000000000055,1,6,69.4,7,5,0.25717922237344143
858,803.218779548001,7.680940000000008,0,7,106.00999999999999,8,4,0.13405693405462568
859,584.1379893880006,5.2881000000000045,1,4,88.85,5,2,0.38295308428342495
860,425.10616765200064,5.834000000000005,1,4,50.940000000000005,4,4,0.4177199480326449
861,655.1638697880009,6.470000000000006,1,4,100.13000000000001,7,2,0.2729400810579288
862,666.1246250680007,5.022000000000005,2,5,106.53,4,2,0.3531310250058027
863,758.180916820001,6.0321800000000065,0,6,119.39999999999998,7,3,0.2151278286855062
864,671.1387979120007,6.580900000000005,1,4,100.13,6,2,0.27695470772570513
865,764.180248124001,6.801600000000006,1,6,121.83,9,3,0.18850439894115922
867,442.2290139480009,4.291400000000004,0,4,58.230000000000004,8,2,0.6119255015934097
868,645.1231478480006,6.046700000000005,1,4,100.13,6,2,0.3055022301010326
869,487.1552755400006,3.3885000000000023,0,4,69.31,7,2,0.5621925694579182
870,683.195169916001,7.059100000000006,1,4,100.13000000000001,8,2,0.301211854989349
872,729.210739728001,6.582400000000008,0,5,95.60999999999999,7,3,0.2027325516556241
873,539.0227543200006,5.144500000000005,0,3,45.760000000000005,5,3,0.33297275507690677
874,704.1624898840009,5.2096000000000044,1,6,117.38,8,2,0.2995229485195198
875,493.20689860000095,3.1926000000000014,1,5,103.54999999999998,10,2,0.5493318108661449
876,508.21779763200095,2.6030000000000015,0,5,98.0,10,2,0.49287137474991227
877,697.1544479760008,7.950600000000007,0,5,81.28999999999999,7,3,0.18525299838595663
878,774.1922304520009,7.738200000000007,1,5,103.97999999999999,8,4,0.14615275207387302
879,685.1732916000008,7.435500000000006,1,4,100.13,7,3,0.2614039853879456
881,667.1438832920009,7.198100000000006,0,4,72.06,8,3,0.18849215036331027
882,779.171160660001,5.266000000000005,1,6,135.45999999999998,8,3,0.18891412637753213
883,567.1648873800008,5.930940000000005,1,7,85.94999999999999,6,5,0.2736284357262543
884,497.03676776400044,6.027600000000004,1,5,100.72999999999999,5,4,0.3639254271683703
885,752.160261628001,6.932100000000006,1,5,112.6,8,3,0.19788633715682172
886,627.1438030400006,4.774100000000005,0,4,86.38,4,2,0.36167110454673107
887,623.1576415360008,6.076920000000006,1,4,100.13000000000001,6,2,0.3944188168844943
888,527.1865756680007,4.397500000000004,0,4,69.31,7,2,0.5012938593316836
889,733.1744344720009,7.294000000000006,1,5,109.35999999999999,9,3,0.18324708033665063
890,509.0464598560005,7.0050000000000034,1,5,60.17,5,5,0.2584909756438958
891,715.195089664001,6.021400000000007,0,5,95.60999999999999,7,3,0.2207913700802124
892,738.1446115640009,6.542000000000006,1,5,112.6,8,3,0.20811308787922514
893,735.2576899200012,6.790000000000008,0,5,95.60999999999999,7,2,0.23113544396756824
894,559.1063549120006,4.787500000000004,1,4,83.06,5,2,0.4226977905599013
895,624.1528905040008,4.297900000000003,1,5,103.37,5,2,0.39584049292061746
896,471.0739119120005,3.8004000000000024,2,4,74.78,4,2,0.5261797984613615
897,625.1169195960006,5.373400000000005,1,4,100.13,6,2,0.3444254557189988
898,643.1030191200007,6.421900000000004,1,4,100.13,6,2,0.3669940823878787
899,533.0828453640006,8.032200000000007,1,4,49.25,6,5,0.224014461458807
900,682.1696031880008,3.3065000000000024,1,6,138.7,7,2,0.3526743143672327
901,687.0525035400007,6.531000000000005,1,4,100.13,6,2,0.34894387057225834
902,650.1485540720008,6.605900000000006,1,4,84.09,8,3,0.27890369861003783
903,490.12710490400065,6.367040000000006,1,5,68.38,5,4,0.3519781895210546
904,624.1528905040008,4.297900000000003,1,5,103.37,5,2,0.39584049292061746
905,687.1489686720007,8.215700000000005,0,4,54.99000000000001,9,4,0.1315460484357647
906,651.1889416640009,6.891900000000006,1,4,100.13000000000001,7,2,0.3295022013671689
907,430.2290139480009,4.390000000000003,2,4,78.02,9,2,0.6190071314240777
908,477.08352792800065,5.2618000000000045,0,4,88.28,7,3,0.4648485519542472
909,390.19771382000084,3.7329000000000034,1,4,67.02,11,2,0.5940719950833838
910,699.1889416640009,7.743920000000006,1,4,100.13000000000001,7,3,0.2550033659210117
911,736.1653470080009,6.410500000000006,0,5,92.37,9,3,0.14420703953177416
912,579.1114402920007,5.8521000000000045,1,4,65.99000000000001,6,3,0.2941801870161409
913,690.1468398200009,4.821100000000005,1,6,117.38,8,2,0.315269442962615
914,481.1646973520007,3.5158000000000023,0,4,69.31,6,2,0.6337165071536495
915,566.1310121880007,3.8259000000000025,1,5,95.53,4,2,0.5691473771140652
916,721.2420398560012,6.4015000000000075,0,5,95.60999999999999,7,2,0.2441857410539546
917,626.1321550600006,4.429400000000004,2,5,123.6,5,2,0.37518439524614183
918,641.1482197240008,6.216020000000006,1,4,100.13000000000001,6,2,0.3788183282082834
919,659.1387979120008,6.308120000000006,1,4,100.13000000000001,6,2,0.290245265056409
920,473.2348276000009,3.9531000000000036,0,5,78.53999999999999,9,2,0.5515232870943483
921,416.21336388400084,3.6357000000000026,1,4,69.23,8,2,0.7137812231990489
923,491.0991779920007,5.257400000000005,0,4,88.28,8,3,0.4307049603213096
924,608.1016038800005,5.029100000000005,0,5,84.83,5,3,0.3010747242254882
925,669.1795198520009,6.996220000000006,1,4,100.13000000000001,7,2,0.3210552884168229
926,750.180997072001,6.800600000000006,0,5,92.37,8,3,0.18702921558659433
927,654.1234821960006,5.500800000000004,1,5,98.07999999999998,9,3,0.24335758519060943
928,759.1337125320008,7.642500000000006,0,6,98.35999999999999,9,4,0.09908895241373715
929,780.1915617560011,7.409000000000008,0,6,101.6,8,3,0.17482947408038232
930,650.1433884400008,6.710300000000005,1,5,148.89,7,2,0.15354495826875528
931,751.1762460400009,6.332800000000006,1,5,118.38999999999999,8,3,0.2138610149145721
932,431.1303625320006,4.885120000000004,1,5,100.72999999999999,5,4,0.4871676223280118
933,758.180916820001,6.0321800000000065,0,6,119.39999999999998,7,3,0.2151278286855062
934,459.16166266000073,5.501960000000005,1,5,100.72999999999999,5,4,0.4263765019179965
935,527.1865756680007,4.397500000000004,0,4,69.31,7,2,0.5012938593316836
936,428.21336388400084,3.9013000000000035,0,4,58.230000000000004,8,2,0.6398628976148736
937,647.207705036001,4.937000000000006,0,5,95.60999999999999,6,3,0.2797754655864366
938,719.1500312920008,6.980980000000006,0,5,99.09,7,3,0.1943210928719883
939,449.11423380000053,5.179620000000004,1,5,84.66000000000001,5,4,0.4534764531812187
940,792.1527316360008,7.524700000000007,1,5,95.53,7,3,0.19777729853687204
941,594.0859538160005,5.018700000000004,1,4,95.69,5,3,0.33229466649178613
942,637.1732916000009,6.3853400000000065,1,4,100.13000000000001,6,2,0.37128188170691834
943,703.1450261640007,7.321500000000005,1,4,100.13,6,2,0.31874275658130685
944,500.14784034800067,6.774040000000006,1,4,55.24,5,4,0.32819766294789016
945,745.1180624680007,7.554100000000005,1,5,109.35999999999999,9,4,0.14038227360717867
946,643.1387176600007,3.9360000000000035,1,5,106.60999999999999,4,2,0.40255818115825254
947,455.22426291600084,3.391000000000002,1,4,78.1,8,2,0.662494571340655
948,416.01307579200034,5.961900000000002,1,4,64.35,4,4,0.4450218195412877
949,628.1066892600005,6.878600000000005,0,4,75.72,5,4,0.17868111741134635
950,485.03676776400044,5.883500000000004,1,5,100.73,5,4,0.38123744102200485
951,455.22426291600084,3.391000000000002,1,4,78.1,8,2,0.662494571340655
952,651.1889416640009,6.721000000000006,1,4,100.13000000000001,8,2,0.3202946622904684
953,713.1493625960009,5.533000000000005,2,6,112.51999999999998,10,3,0.21171729942177078
954,659.1387979120007,6.247300000000005,1,4,100.13,7,2,0.28064132727217217
955,543.1302839160007,5.5739000000000045,1,4,65.99000000000001,6,3,0.41316353726938626
956,640.1478051240008,5.083500000000004,1,5,112.60000000000001,6,2,0.34904452306338
957,770.200903316001,5.901680000000006,0,7,128.62999999999997,8,3,0.20678863872280115
958,667.1387176600007,4.785000000000004,2,5,121.03,5,2,0.2709329761804565
959,468.0755957960005,5.475900000000004,2,5,87.46000000000001,5,4,0.404566693561925
960,501.246141232001,4.535100000000004,0,4,69.31,6,2,0.5834005486702213
961,639.1525561560007,5.018800000000004,1,6,109.35999999999999,6,2,0.27092469033037997
962,655.1274842800007,5.4306000000000045,1,5,109.36,6,2,0.32933744642398066
963,625.1369060920007,5.474100000000004,2,5,120.36,6,2,0.4120173234276835
964,659.1387979120008,6.308120000000006,1,4,100.13000000000001,6,2,0.3675724746987768
965,681.199506348001,6.081900000000006,2,5,120.36,8,2,0.3269850715191372
966,513.1055962720006,4.544400000000004,0,4,69.31,6,2,0.5680858121932241
967,682.1547823240008,6.1516000000000055,1,5,84.09,10,3,0.20528202808956536
968,469.2399129800009,3.7332000000000027,0,4,69.31,8,2,0.5910799946898266
969,786.1479826920009,6.213700000000006,0,6,117.82,9,3,0.189020881849193
970,404.06944779600053,5.951300000000004,1,4,64.35,4,3,0.5825600112900322
971,453.0833337240005,3.6613000000000024,2,4,74.78,4,2,0.6940058714847228
972,683.1587844080008,6.257800000000006,1,5,109.36,7,2,0.2734856021801062
974,668.1027467520007,5.027400000000004,1,5,115.15,7,3,0.21623155469222494
975,641.1482197240007,6.216020000000006,1,4,100.13000000000001,6,2,0.29912529813104866
976,643.1030191200007,6.421900000000004,1,4,100.13,6,2,0.3669940823878787
977,683.1387979120008,6.313000000000005,1,5,92.28999999999999,8,3,0.22239748605773596
978,649.0839052160005,4.003300000000003,1,6,125.57999999999998,5,2,0.3878289825663347
979,657.1431343440007,5.723600000000006,1,5,109.36,7,2,0.30208610031502275
980,671.1587844080008,6.113700000000006,1,5,109.36,8,2,0.26858760557386857
981,759.1813314200009,8.313600000000005,1,5,87.33,9,4,0.13732891640824182
982,481.1646973520007,3.5158000000000023,0,4,69.31,6,2,0.6337165071536495
983,496.0891473760005,3.849700000000002,2,4,95.09,5,2,0.6162288916474726
984,625.1481394720007,3.7969000000000026,1,5,106.60999999999999,4,2,0.412188319586085
985,659.1387979120007,6.706100000000005,1,4,100.13,7,2,0.3341825054267703
986,740.190338632001,5.8930800000000065,0,6,119.39999999999998,7,3,0.22081810628706044
987,754.175911692001,5.954700000000005,2,6,115.75999999999999,8,3,0.21758211589931567
989,723.221304412001,5.247800000000006,0,6,104.84,7,2,0.2864870362892975
990,441.20861285200084,3.239600000000002,0,4,69.31,7,2,0.6618891799873238
991,693.1995063480009,6.662500000000006,1,5,109.36,7,2,0.3258413814217549
992,429.2449983600009,3.8149000000000033,0,4,52.24,9,2,0.6079279572937654
993,464.1803495040009,3.297900000000002,0,5,91.52,9,2,0.5692537604547401
994,515.1865756680007,4.123600000000003,0,4,69.31,7,2,0.5208303190671477
995,654.1234821960006,5.500800000000004,1,5,98.07999999999998,9,3,0.24335758519060943
996,682.1183968160008,5.288100000000004,1,5,101.16,7,3,0.20800679970670252
997,565.0220053720005,5.142000000000005,0,4,72.06,5,3,0.3176849588304065
998,412.03814766800036,6.1312200000000034,1,4,64.35,4,4,0.43714670002532136
999,445.1460125960006,5.193540000000005,1,5,100.72999999999999,5,4,0.4573294589862074
1000,653.1794396000009,4.841100000000005,0,5,95.60999999999999,6,2,0.32926069012966647
1001,626.1485540720007,5.2751000000000055,0,4,83.14,5,2,0.334892569106138
1002,495.18034741600076,3.656900000000003,0,4,69.31,7,2,0.5884736765814184
1003,581.1270903560006,6.372900000000006,0,3,62.830000000000005,5,2,0.23431490514076436
1004,744.1704323880009,7.914900000000007,0,5,84.94999999999999,9,4,0.12872408197402932
1005,633.0889905960006,4.841400000000005,0,5,105.35,5,2,0.34760651195342723
1006,543.0950412800005,4.669300000000004,1,5,92.28999999999999,5,2,0.4380328655112768
1007,634.1372404400008,5.640180000000004,1,5,123.92,6,2,0.41166107108268746
1008,457.23991298000095,3.651520000000003,0,4,69.31,8,2,0.6071155490526191
1009,744.1704323880009,7.921900000000007,0,5,75.3,9,4,0.12882209120439442
1010,613.1369060920008,3.8285000000000036,2,6,112.52000000000001,6,2,0.37950552378803526
1011,442.11179127600064,4.957200000000004,1,3,88.85,7,3,0.5612235546757024
1012,736.201732516001,7.274000000000007,0,5,75.3,8,3,0.17994181575236531
1013,696.1852532520008,3.702600000000003,1,6,119.07999999999998,4,2,0.38606600761044424
1014,597.1754520640009,6.1946000000000065,1,8,85.53000000000002,9,5,0.2166720644851208
1015,412.03814766800036,6.1312200000000034,1,4,64.35000000000001,4,4,0.4371467000253213
1016,653.1846052320009,6.738000000000006,1,4,83.06,6,2,0.27712982806385755
1017,690.1468398200009,4.773200000000004,0,6,108.59,7,2,0.3073522499105879
1018,667.1587041560007,3.153400000000003,2,6,146.45999999999998,6,2,0.2760437141870454
1019,507.222548664001,3.5348000000000024,0,5,94.75999999999999,10,2,0.4916499430653804
1020,779.2075461680009,6.862000000000008,0,5,95.60999999999999,8,3,0.18438964648571515
1021,457.2399129800009,4.097400000000004,1,4,78.1,9,2,0.6155750388429808
1022,543.1480324640007,7.859300000000007,1,5,58.480000000000004,8,5,0.21557499932469124
1023,724.1653470080008,5.874300000000007,0,6,84.53,9,3,0.20313736513492492
1024,730.1860022000009,6.814180000000007,1,6,125.11,7,3,0.21099496085795774
1025,416.21336388400084,4.072200000000003,0,4,58.230000000000004,8,2,0.6508367583490244
1026,499.0524178280005,6.273600000000005,1,5,100.73,6,4,0.33767468036210707
1027,680.1391322600008,5.761500000000006,1,5,84.09,8,3,0.2421256621787833
1028,724.1289615000009,6.151900000000006,1,5,112.6,8,3,0.22098572378313028
1029,635.1576415360008,6.4115000000000055,1,4,100.13000000000001,7,2,0.35533949419920685
1030,471.0739119120005,3.8004000000000024,2,4,74.78,4,2,0.5261797984613615
1031,597.1020184800005,6.303100000000004,1,4,63.78000000000001,7,3,0.25666534503247684
1032,402.1977138200008,3.2456000000000023,1,4,69.23,8,2,0.7363493801430762
1033,763.1650126600009,7.433100000000007,1,5,109.35999999999999,9,3,0.1798904959896702
1034,551.1535612880008,3.7058000000000026,0,4,94.75999999999999,9,2,0.445591086205046
1035,657.1543677240008,4.590100000000005,0,5,95.60999999999999,5,2,0.3471728393293963
1036,499.1552755400006,3.5294000000000025,0,4,69.31,7,2,0.5473210955266609
1037,807.2024607880011,6.059300000000007,1,6,121.47,9,3,0.20808721231191582
1038,515.0473324480005,5.246000000000004,2,6,120.96000000000001,7,4,0.34872486337890163
1039,634.1372404400008,5.640180000000004,1,5,123.92,6,2,0.41166107108268746
1040,412.0745331760005,6.150920000000005,1,4,59.150000000000006,4,4,0.4078272798992943
1041,645.1231478480006,5.999700000000005,1,4,100.13,6,2,0.3076609379976843
1042,481.05961138400045,5.098600000000003,1,5,92.5,4,4,0.43718627095857926
1043,761.1605959760009,6.304280000000006,0,6,116.16,9,3,0.18722115980725837
1044,738.1446115640009,6.542000000000006,1,5,112.6,8,3,0.20811308787922514
1045,571.1041169640007,7.1775000000000055,1,5,60.17,6,5,0.23437115671246414
1046,737.2369544760011,5.372300000000005,1,6,115.84,7,2,0.3027706561464812
1047,790.2322836960012,6.8889000000000085,1,6,112.6,9,3,0.18728631794094394
1048,456.24466401200095,4.537400000000004,0,4,58.230000000000004,9,2,0.5559888938024404
1049,669.1431343440007,5.739020000000005,1,5,109.36000000000001,6,2,0.3113584240713441
1050,721.1405292280007,5.4851000000000045,2,7,139.64999999999998,9,4,0.1728960025888971
1051,428.21336388400084,3.7572000000000036,0,4,58.230000000000004,8,2,0.6424642466563745
1052,469.2399129800009,3.7332000000000027,0,4,69.31,9,2,0.5614767971071513
1053,577.1321757360006,6.998620000000006,0,3,45.760000000000005,6,3,0.2963866819268186
1054,459.1991910400008,3.546020000000002,0,4,69.31,6,2,0.6630076773515715
1055,439.2293482960009,5.168880000000005,1,4,81.58,9,2,0.584982775722903
1056,457.2399129800009,3.7332000000000036,0,4,69.31,8,2,0.606011226151238
1057,515.1724173720008,5.167800000000004,1,8,85.53000000000002,7,5,0.3198977562774999
1058,715.1438832920009,7.784800000000006,0,4,72.06,9,4,0.13127412677586217
1059,717.185587600001,4.811400000000004,0,7,121.38999999999999,7,3,0.2548758234300726
1060,736.1653470080009,6.410500000000006,0,5,92.37,8,3,0.19739295812207672
1061,642.1434686920007,4.390000000000004,1,5,103.37,5,2,0.38604702038086686
1062,486.1600265720007,4.445900000000004,0,3,66.07000000000001,7,2,0.5438573546170329
1063,457.2035274720008,2.8697000000000017,0,4,86.38,8,2,0.6107363684456295
1064,461.25122661200095,4.518800000000004,1,4,61.03,10,2,0.5653134396803813
1065,734.1896699360009,6.759740000000007,1,7,135.39000000000001,9,3,0.18892239914134107
1066,531.1114402920006,5.060300000000005,1,4,65.99,5,2,0.4331547207656386
1067,758.180916820001,6.0321800000000065,0,6,119.39999999999998,7,3,0.2151278286855062
1068,505.2046703440009,3.254800000000002,0,6,87.77000000000001,8,2,0.5481434137109144
1069,628.1066892600005,6.878600000000005,0,4,75.72,5,4,0.17868111741134635
1070,686.1685405680007,6.830500000000006,1,5,113.02,7,3,0.27353653381060733
1071,702.1234821960007,7.250900000000006,0,5,84.95,8,4,0.1429499649177813
1072,655.1297125360007,5.191000000000005,0,5,105.35,5,2,0.41420961361015696
1073,723.1813314200009,6.3829000000000065,0,5,78.53999999999999,7,3,0.20921976247705415
1074,654.1434686920007,5.937600000000006,1,4,103.37,5,2,0.3185099671739961
1075,550.1093944600007,7.759200000000007,1,5,54.18,6,5,0.2191480552115511
1076,749.1242104680008,5.986000000000005,2,8,138.29999999999998,9,4,0.15796832840128383
1077,736.1653470080009,6.410500000000006,0,5,92.37,8,3,0.19739295812207672
1078,412.03814766800036,6.131220000000004,1,4,64.35000000000001,4,4,0.4371467000253213
1079,659.1046406600008,5.397600000000006,0,5,105.35,6,2,0.23572470274501772
1080,769.1555908480009,7.572200000000006,1,5,109.35999999999999,9,3,0.17817515813226814
1081,460.1221617560005,4.436600000000004,2,3,69.64,4,2,0.6635023097141499
1082,511.1098849080006,5.6272000000000055,0,4,88.28,7,3,0.41242515675211144
1083,667.1638697880009,6.853900000000006,1,4,100.13000000000001,8,2,0.18896228522704503
1084,758.1166825640008,5.433500000000005,0,6,117.82,9,3,0.2133052046353663
1085,707.2151564120011,7.144900000000007,1,5,109.35999999999999,9,2,0.21975644525594087
1086,434.00365398000025,6.101000000000003,1,4,64.35,4,4,0.4208318345896312
1087,600.1329040080007,4.524500000000004,1,5,98.08,5,2,0.4028842218877594
1088,469.05961138400045,5.524600000000005,1,5,84.66000000000001,5,4,0.41508802503341397
1089,651.1889416640009,6.857120000000006,1,4,100.13000000000001,7,2,0.33074491754473356
1090,458.22392856800093,4.064300000000004,0,4,75.3,9,2,0.5682712725203528
1091,404.06944779600053,5.951300000000004,1,4,64.35,4,3,0.5825600112900322
1092,429.1722273440007,2.0795,0,5,78.53999999999999,4,2,0.7443684092731669
1093,439.1218177160007,6.368200000000006,1,4,50.940000000000005,6,4,0.3547249417592432
1094,690.1104543120008,3.957600000000003,1,6,134.45,6,2,0.2789265233800188
1095,757.1856678520011,6.533180000000007,0,6,116.16,8,3,0.19116704201035323
1096,503.08596836400045,5.890000000000004,1,5,84.66000000000001,5,4,0.36690900541808424
1097,511.1098849080006,5.6272000000000055,0,4,88.28,7,3,0.41242515675211144
1099,625.1481394720007,3.8301000000000034,2,5,129.39,5,2,0.3868029623765391
1100,751.1650126600009,7.433100000000006,1,5,109.35999999999999,9,3,0.1804525546652787
1101,676.1311897560008,4.431000000000004,1,6,117.38,7,2,0.34442208509548355
1102,820.1476462560009,7.8646000000000065,1,5,112.6,8,3,0.1835002169433013
1103,665.204591728001,6.967000000000007,1,4,100.13000000000001,8,2,0.3079492557970195
1104,549.0514622160005,3.472400000000002,1,5,108.50999999999999,5,2,0.45584558366674344
1105,477.08352792800065,5.2618000000000045,0,4,88.28,7,3,0.4648485519542472
1106,578.0910391960005,5.725400000000004,0,4,75.72,5,3,0.28689674180492786
1107,766.175911692001,7.322200000000007,1,5,112.6,8,3,0.19052983094520615
1108,669.1431343440007,5.739020000000005,1,5,109.36000000000001,6,2,0.3113584240713441
1109,603.0896717520004,7.002480000000005,1,7,96.85000000000001,5,5,0.21730689243527904
1110,706.1053689320008,4.320000000000004,1,7,143.67999999999998,6,2,0.35052136048914273
1111,416.21336388400084,4.265500000000004,1,4,67.02,9,2,0.6633471927351763
1112,633.0419388560007,7.048500000000005,0,4,72.06,4,2,0.3386467532791824
1113,648.0998896280006,4.298100000000004,0,5,108.59,6,2,0.3444905214414918
1114,752.160261628001,6.932100000000006,1,5,112.6,8,3,0.19788633715682172
1115,669.1795198520009,6.973100000000007,1,4,100.13000000000001,7,2,0.3217949425958507
1116,458.260314076001,4.661900000000005,1,4,69.23,9,2,0.5935917312850671
1117,752.160261628001,6.932100000000006,1,5,112.6,8,3,0.19788633715682172
1118,775.1762460400009,6.694380000000006,0,6,116.16,9,3,0.17718553664795642
1119,511.0524178280005,6.417700000000004,1,5,100.72999999999999,5,4,0.3342172568366846
1120,429.99456860400034,5.197200000000003,1,4,78.17999999999999,4,4,0.4509666486700622
1121,599.1376550400007,5.567700000000005,1,4,83.06,5,2,0.36063941328839566
1122,721.2308064760011,7.535000000000007,1,5,109.35999999999999,9,2,0.2123655097182783
1123,766.175911692001,5.915500000000006,1,6,112.6,8,3,0.22597550285732304
1124,645.1231478480006,5.999700000000005,1,4,100.13,6,2,0.3076609379976843
1125,527.1212463360007,4.685500000000005,0,4,69.31,7,2,0.523701445840729
1126,751.1650126600009,7.433100000000006,1,5,109.35999999999999,9,3,0.1804525546652787
1127,442.2290139480009,4.433900000000004,0,4,58.230000000000004,8,2,0.6067114180990033
1128,598.1172539440006,4.542800000000004,1,4,91.93,5,2,0.40494227232282015
